date,value
2022-05-01 00:00:00,null
2022-05-01 00:15:00,null
2022-05-01 00:30:00,null
2022-05-01 00:45:00,null
2022-05-01 01:00:00,null
2022-05-01 01:15:00,null
2022-05-01 01:30:00,null
2022-05-01 01:45:00,null
2022-05-01 02:00:00,null
2022-05-01 02:15:00,null
2022-05-01 02:30:00,null
2022-05-01 02:45:00,null
2022-05-01 03:00:00,null
2022-05-01 03:15:00,null
2022-05-01 03:30:00,null
2022-05-01 03:45:00,null
2022-05-01 04:00:00,null
2022-05-01 04:15:00,null
2022-05-01 04:30:00,null
2022-05-01 04:45:00,null
2022-05-01 05:00:00,null
2022-05-01 05:15:00,null
2022-05-01 05:30:00,null
2022-05-01 05:45:00,0.0
2022-05-01 06:00:00,1.0
2022-05-01 06:15:00,42.0
2022-05-01 06:30:00,177.0
2022-05-01 06:45:00,170.0
2022-05-01 07:00:00,182.0
2022-05-01 07:15:00,440.0
2022-05-01 07:30:00,365.0
2022-05-01 07:45:00,474.0
2022-05-01 08:00:00,622.0
2022-05-01 08:15:00,721.0
2022-05-01 08:30:00,792.0
2022-05-01 08:45:00,831.0
2022-05-01 09:00:00,681.0
2022-05-01 09:15:00,696.0
2022-05-01 09:30:00,890.0
2022-05-01 09:45:00,930.0
2022-05-01 10:00:00,781.0
2022-05-01 10:15:00,803.0
2022-05-01 10:30:00,949.0
2022-05-01 10:45:00,1208.0
2022-05-01 11:00:00,1255.0
2022-05-01 11:15:00,966.0
2022-05-01 11:30:00,1292.0
2022-05-01 11:45:00,1131.0
2022-05-01 12:00:00,1021.0
2022-05-01 12:15:00,864.0
2022-05-01 12:30:00,859.0
2022-05-01 12:45:00,1520.0
2022-05-01 13:00:00,1543.0
2022-05-01 13:15:00,1531.0
2022-05-01 13:30:00,1486.0
2022-05-01 13:45:00,1462.0
2022-05-01 14:00:00,1439.0
2022-05-01 14:15:00,1401.0
2022-05-01 14:30:00,601.0
2022-05-01 14:45:00,625.0
2022-05-01 15:00:00,677.0
2022-05-01 15:15:00,502.0
2022-05-01 15:30:00,514.0
2022-05-01 15:45:00,408.0
2022-05-01 16:00:00,193.0
2022-05-01 16:15:00,257.0
2022-05-01 16:30:00,199.0
2022-05-01 16:45:00,163.0
2022-05-01 17:00:00,158.0
2022-05-01 17:15:00,206.0
2022-05-01 17:30:00,331.0
2022-05-01 17:45:00,318.0
2022-05-01 18:00:00,208.0
2022-05-01 18:15:00,95.0
2022-05-01 18:30:00,47.0
2022-05-01 18:45:00,34.0
2022-05-01 19:00:00,27.0
2022-05-01 19:15:00,20.0
2022-05-01 19:30:00,0.0
2022-05-01 19:45:00,0.0
2022-05-01 20:00:00,0.0
2022-05-01 20:15:00,null
2022-05-01 20:30:00,null
2022-05-01 20:45:00,null
2022-05-01 21:00:00,null
2022-05-01 21:15:00,null
2022-05-01 21:30:00,null
2022-05-01 21:45:00,null
2022-05-01 22:00:00,null
2022-05-01 22:15:00,null
