date,value
2020-07-01 00:00:00,null
2020-07-01 00:15:00,null
2020-07-01 00:30:00,null
2020-07-01 00:45:00,null
2020-07-01 01:00:00,null
2020-07-01 01:15:00,null
2020-07-01 01:30:00,null
2020-07-01 01:45:00,null
2020-07-01 02:00:00,null
2020-07-01 02:15:00,null
2020-07-01 02:30:00,null
2020-07-01 02:45:00,null
2020-07-01 03:00:00,null
2020-07-01 03:15:00,null
2020-07-01 03:30:00,null
2020-07-01 03:45:00,null
2020-07-01 04:00:00,null
2020-07-01 04:15:00,null
2020-07-01 04:30:00,null
2020-07-01 04:45:00,null
2020-07-01 05:00:00,null
2020-07-01 05:15:00,0.0
2020-07-01 05:30:00,0.0
2020-07-01 05:45:00,9.0
2020-07-01 06:00:00,38.0
2020-07-01 06:15:00,171.0
2020-07-01 06:30:00,271.0
2020-07-01 06:45:00,353.0
2020-07-01 07:00:00,433.0
2020-07-01 07:15:00,502.0
2020-07-01 07:30:00,567.0
2020-07-01 07:45:00,634.0
2020-07-01 08:00:00,701.0
2020-07-01 08:15:00,775.0
2020-07-01 08:30:00,845.0
2020-07-01 08:45:00,931.0
2020-07-01 09:00:00,1002.0
2020-07-01 09:15:00,1075.0
2020-07-01 09:30:00,1136.0
2020-07-01 09:45:00,1187.0
2020-07-01 10:00:00,1233.0
2020-07-01 10:15:00,1275.0
2020-07-01 10:30:00,1312.0
2020-07-01 10:45:00,1351.0
2020-07-01 11:00:00,1382.0
2020-07-01 11:15:00,1402.0
2020-07-01 11:30:00,1430.0
2020-07-01 11:45:00,1450.0
2020-07-01 12:00:00,1459.0
2020-07-01 12:15:00,1468.0
2020-07-01 12:30:00,1482.0
2020-07-01 12:45:00,1471.0
2020-07-01 13:00:00,1466.0
2020-07-01 13:15:00,1464.0
2020-07-01 13:30:00,1355.0
2020-07-01 13:45:00,1433.0
2020-07-01 14:00:00,1409.0
2020-07-01 14:15:00,1396.0
2020-07-01 14:30:00,1362.0
2020-07-01 14:45:00,1319.0
2020-07-01 15:00:00,1279.0
2020-07-01 15:15:00,1236.0
2020-07-01 15:30:00,1182.0
2020-07-01 15:45:00,1112.0
2020-07-01 16:00:00,1041.0
2020-07-01 16:15:00,979.0
2020-07-01 16:30:00,923.0
2020-07-01 16:45:00,828.0
2020-07-01 17:00:00,731.0
2020-07-01 17:15:00,631.0
2020-07-01 17:30:00,510.0
2020-07-01 17:45:00,370.0
2020-07-01 18:00:00,158.0
2020-07-01 18:15:00,105.0
2020-07-01 18:30:00,79.0
2020-07-01 18:45:00,66.0
2020-07-01 19:00:00,58.0
2020-07-01 19:15:00,50.0
2020-07-01 19:30:00,38.0
2020-07-01 19:45:00,22.0
2020-07-01 20:00:00,4.0
2020-07-01 20:15:00,0.0
2020-07-01 20:30:00,0.0
2020-07-01 20:45:00,null
