date,value
2023-07-01 00:00:00,null
2023-07-01 00:15:00,null
2023-07-01 00:30:00,null
2023-07-01 00:45:00,null
2023-07-01 01:00:00,null
2023-07-01 01:15:00,null
2023-07-01 01:30:00,null
2023-07-01 01:45:00,null
2023-07-01 02:00:00,null
2023-07-01 02:15:00,null
2023-07-01 02:30:00,null
2023-07-01 02:45:00,null
2023-07-01 03:00:00,null
2023-07-01 03:15:00,null
2023-07-01 03:30:00,null
2023-07-01 03:45:00,null
2023-07-01 04:00:00,null
2023-07-01 04:15:00,null
2023-07-01 04:30:00,null
2023-07-01 04:45:00,null
2023-07-01 05:00:00,null
2023-07-01 05:15:00,0.0
2023-07-01 05:30:00,0.0
2023-07-01 05:45:00,7.0
2023-07-01 06:00:00,30.0
2023-07-01 06:15:00,181.0
2023-07-01 06:30:00,293.0
2023-07-01 06:45:00,366.0
2023-07-01 07:00:00,446.0
2023-07-01 07:15:00,509.0
2023-07-01 07:30:00,566.0
2023-07-01 07:45:00,622.0
2023-07-01 08:00:00,689.0
2023-07-01 08:15:00,759.0
2023-07-01 08:30:00,828.0
2023-07-01 08:45:00,905.0
2023-07-01 09:00:00,977.0
2023-07-01 09:15:00,1044.0
2023-07-01 09:30:00,1107.0
2023-07-01 09:45:00,1168.0
2023-07-01 10:00:00,1222.0
2023-07-01 10:15:00,1269.0
2023-07-01 10:30:00,1308.0
2023-07-01 10:45:00,1344.0
2023-07-01 11:00:00,1391.0
2023-07-01 11:15:00,1421.0
2023-07-01 11:30:00,1456.0
2023-07-01 11:45:00,1462.0
2023-07-01 12:00:00,1466.0
2023-07-01 12:15:00,1458.0
2023-07-01 12:30:00,1463.0
2023-07-01 12:45:00,1463.0
2023-07-01 13:00:00,1455.0
2023-07-01 13:15:00,1455.0
2023-07-01 13:30:00,1440.0
2023-07-01 13:45:00,1414.0
2023-07-01 14:00:00,1393.0
2023-07-01 14:15:00,1383.0
2023-07-01 14:30:00,1339.0
2023-07-01 14:45:00,1299.0
2023-07-01 15:00:00,1258.0
2023-07-01 15:15:00,1211.0
2023-07-01 15:30:00,1157.0
2023-07-01 15:45:00,1101.0
2023-07-01 16:00:00,1037.0
2023-07-01 16:15:00,982.0
2023-07-01 16:30:00,902.0
2023-07-01 16:45:00,832.0
2023-07-01 17:00:00,727.0
2023-07-01 17:15:00,581.0
2023-07-01 17:30:00,464.0
2023-07-01 17:45:00,213.0
2023-07-01 18:00:00,60.0
2023-07-01 18:15:00,22.0
2023-07-01 18:30:00,7.0
2023-07-01 18:45:00,74.0
2023-07-01 19:00:00,215.0
2023-07-01 19:15:00,126.0
2023-07-01 19:30:00,47.0
2023-07-01 19:45:00,25.0
2023-07-01 20:00:00,14.0
2023-07-01 20:15:00,0.0
2023-07-01 20:30:00,0.0
2023-07-01 20:45:00,null
2023-07-01 21:00:00,null
2023-07-01 21:15:00,null
2023-07-01 21:30:00,null
2023-07-01 21:45:00,null
2023-07-01 22:00:00,null
2023-07-01 22:15:00,null
2023-07-01 22:30:00,0.0
2023-07-01 22:45:00,null
2023-07-01 23:00:00,null
2023-07-01 23:15:00,null
2023-07-01 23:30:00,null
2023-07-01 23:45:00,null
2023-07-02 00:00:00,null
2023-07-02 00:15:00,null
2023-07-02 00:30:00,null
2023-07-02 00:45:00,null
2023-07-02 01:00:00,null
2023-07-02 01:15:00,null
2023-07-02 01:30:00,null
2023-07-02 01:45:00,null
2023-07-02 02:00:00,null
2023-07-02 02:15:00,null
2023-07-02 02:30:00,null
2023-07-02 02:45:00,null
2023-07-02 03:00:00,null
2023-07-02 03:15:00,null
2023-07-02 03:30:00,null
2023-07-02 03:45:00,null
2023-07-02 04:00:00,null
2023-07-02 04:15:00,null
2023-07-02 04:30:00,null
2023-07-02 04:45:00,null
2023-07-02 05:00:00,null
2023-07-02 05:15:00,0.0
2023-07-02 05:30:00,0.0
2023-07-02 05:45:00,3.0
2023-07-02 06:00:00,20.0
2023-07-02 06:15:00,161.0
2023-07-02 06:30:00,270.0
2023-07-02 06:45:00,345.0
2023-07-02 07:00:00,422.0
2023-07-02 07:15:00,489.0
2023-07-02 07:30:00,545.0
2023-07-02 07:45:00,594.0
2023-07-02 08:00:00,667.0
2023-07-02 08:15:00,739.0
2023-07-02 08:30:00,807.0
2023-07-02 08:45:00,883.0
2023-07-02 09:00:00,952.0
2023-07-02 09:15:00,1047.0
2023-07-02 09:30:00,1103.0
2023-07-02 09:45:00,1143.0
2023-07-02 10:00:00,1191.0
2023-07-02 10:15:00,1226.0
2023-07-02 10:30:00,1273.0
2023-07-02 10:45:00,1329.0
2023-07-02 11:00:00,1362.0
2023-07-02 11:15:00,1333.0
2023-07-02 11:30:00,1153.0
2023-07-02 11:45:00,1438.0
2023-07-02 12:00:00,1440.0
2023-07-02 12:15:00,1251.0
2023-07-02 12:30:00,1485.0
2023-07-02 12:45:00,1476.0
2023-07-02 13:00:00,1360.0
2023-07-02 13:15:00,1531.0
2023-07-02 13:30:00,1497.0
2023-07-02 13:45:00,1481.0
2023-07-02 14:00:00,1380.0
2023-07-02 14:15:00,1398.0
2023-07-02 14:30:00,1084.0
2023-07-02 14:45:00,1358.0
2023-07-02 15:00:00,1337.0
2023-07-02 15:15:00,1276.0
2023-07-02 15:30:00,1234.0
2023-07-02 15:45:00,1164.0
2023-07-02 16:00:00,1052.0
2023-07-02 16:15:00,974.0
2023-07-02 16:30:00,876.0
2023-07-02 16:45:00,802.0
2023-07-02 17:00:00,708.0
2023-07-02 17:15:00,572.0
2023-07-02 17:30:00,468.0
2023-07-02 17:45:00,285.0
2023-07-02 18:00:00,148.0
2023-07-02 18:15:00,103.0
2023-07-02 18:30:00,82.0
2023-07-02 18:45:00,67.0
2023-07-02 19:00:00,62.0
2023-07-02 19:15:00,62.0
2023-07-02 19:30:00,74.0
2023-07-02 19:45:00,42.0
2023-07-02 20:00:00,32.0
2023-07-02 20:15:00,9.0
2023-07-02 20:30:00,0.0
2023-07-02 20:45:00,0.0
2023-07-02 21:00:00,null
2023-07-02 21:15:00,null
2023-07-02 21:30:00,null
2023-07-02 21:45:00,null
2023-07-02 22:00:00,null
2023-07-02 22:15:00,null
2023-07-02 22:30:00,0.0
2023-07-02 22:45:00,null
2023-07-02 23:00:00,null
2023-07-02 23:15:00,null
2023-07-02 23:30:00,null
2023-07-02 23:45:00,null
2023-07-03 00:00:00,null
2023-07-03 00:15:00,null
2023-07-03 00:30:00,null
2023-07-03 00:45:00,null
2023-07-03 01:00:00,null
2023-07-03 01:15:00,null
2023-07-03 01:30:00,null
2023-07-03 01:45:00,null
2023-07-03 02:00:00,null
2023-07-03 02:15:00,null
2023-07-03 02:30:00,null
2023-07-03 02:45:00,null
2023-07-03 03:00:00,null
2023-07-03 03:15:00,null
2023-07-03 03:30:00,null
2023-07-03 03:45:00,null
2023-07-03 04:00:00,null
2023-07-03 04:15:00,null
2023-07-03 04:30:00,null
2023-07-03 04:45:00,null
2023-07-03 05:00:00,null
2023-07-03 05:15:00,0.0
2023-07-03 05:30:00,0.0
2023-07-03 05:45:00,6.0
2023-07-03 06:00:00,28.0
2023-07-03 06:15:00,166.0
2023-07-03 06:30:00,281.0
2023-07-03 06:45:00,355.0
2023-07-03 07:00:00,432.0
2023-07-03 07:15:00,494.0
2023-07-03 07:30:00,550.0
2023-07-03 07:45:00,607.0
2023-07-03 08:00:00,677.0
2023-07-03 08:15:00,746.0
2023-07-03 08:30:00,814.0
2023-07-03 08:45:00,892.0
2023-07-03 09:00:00,961.0
2023-07-03 09:15:00,1026.0
2023-07-03 09:30:00,1086.0
2023-07-03 09:45:00,1140.0
2023-07-03 10:00:00,1195.0
2023-07-03 10:15:00,1237.0
2023-07-03 10:30:00,1275.0
2023-07-03 10:45:00,1305.0
2023-07-03 11:00:00,1350.0
2023-07-03 11:15:00,1384.0
2023-07-03 11:30:00,1405.0
2023-07-03 11:45:00,1426.0
2023-07-03 12:00:00,1419.0
2023-07-03 12:15:00,1439.0
2023-07-03 12:30:00,1427.0
2023-07-03 12:45:00,1439.0
2023-07-03 13:00:00,1433.0
2023-07-03 13:15:00,1415.0
2023-07-03 13:30:00,1413.0
2023-07-03 13:45:00,1403.0
2023-07-03 14:00:00,1377.0
2023-07-03 14:15:00,1348.0
2023-07-03 14:30:00,1311.0
2023-07-03 14:45:00,1280.0
2023-07-03 15:00:00,1235.0
2023-07-03 15:15:00,1205.0
2023-07-03 15:30:00,1151.0
2023-07-03 15:45:00,1103.0
2023-07-03 16:00:00,1039.0
2023-07-03 16:15:00,975.0
2023-07-03 16:30:00,871.0
2023-07-03 16:45:00,800.0
2023-07-03 17:00:00,708.0
2023-07-03 17:15:00,585.0
2023-07-03 17:30:00,473.0
2023-07-03 17:45:00,280.0
2023-07-03 18:00:00,141.0
2023-07-03 18:15:00,99.0
2023-07-03 18:30:00,76.0
2023-07-03 18:45:00,47.0
2023-07-03 19:00:00,46.0
2023-07-03 19:15:00,30.0
2023-07-03 19:30:00,3.0
2023-07-03 19:45:00,0.0
2023-07-03 20:00:00,1.0
2023-07-03 20:15:00,0.0
2023-07-03 20:30:00,null
2023-07-03 20:45:00,null
2023-07-03 21:00:00,null
2023-07-03 21:15:00,null
2023-07-03 21:30:00,null
2023-07-03 21:45:00,null
2023-07-03 22:00:00,null
2023-07-03 22:15:00,0.0
2023-07-03 22:30:00,null
2023-07-03 22:45:00,null
2023-07-03 23:00:00,null
2023-07-03 23:15:00,null
2023-07-03 23:30:00,null
2023-07-03 23:45:00,null
2023-07-04 00:00:00,null
2023-07-04 00:15:00,null
2023-07-04 00:30:00,null
2023-07-04 00:45:00,null
2023-07-04 01:00:00,null
2023-07-04 01:15:00,null
2023-07-04 01:30:00,null
2023-07-04 01:45:00,null
2023-07-04 02:00:00,null
2023-07-04 02:15:00,null
2023-07-04 02:30:00,null
2023-07-04 02:45:00,null
2023-07-04 03:00:00,null
2023-07-04 03:15:00,null
2023-07-04 03:30:00,null
2023-07-04 03:45:00,null
2023-07-04 04:00:00,null
2023-07-04 04:15:00,null
2023-07-04 04:30:00,null
2023-07-04 04:45:00,null
2023-07-04 05:00:00,null
2023-07-04 05:15:00,null
2023-07-04 05:30:00,0.0
2023-07-04 05:45:00,2.0
2023-07-04 06:00:00,2.0
2023-07-04 06:15:00,22.0
2023-07-04 06:30:00,39.0
2023-07-04 06:45:00,45.0
2023-07-04 07:00:00,95.0
2023-07-04 07:15:00,255.0
2023-07-04 07:30:00,442.0
2023-07-04 07:45:00,681.0
2023-07-04 08:00:00,479.0
2023-07-04 08:15:00,672.0
2023-07-04 08:30:00,711.0
2023-07-04 08:45:00,716.0
2023-07-04 09:00:00,1028.0
2023-07-04 09:15:00,1052.0
2023-07-04 09:30:00,1063.0
2023-07-04 09:45:00,1153.0
2023-07-04 10:00:00,1197.0
2023-07-04 10:15:00,1244.0
2023-07-04 10:30:00,1332.0
2023-07-04 10:45:00,1255.0
2023-07-04 11:00:00,607.0
2023-07-04 11:15:00,984.0
2023-07-04 11:30:00,1114.0
2023-07-04 11:45:00,1487.0
2023-07-04 12:00:00,1447.0
2023-07-04 12:15:00,868.0
2023-07-04 12:30:00,335.0
2023-07-04 12:45:00,900.0
2023-07-04 13:00:00,578.0
2023-07-04 13:15:00,682.0
2023-07-04 13:30:00,1192.0
2023-07-04 13:45:00,1021.0
2023-07-04 14:00:00,615.0
2023-07-04 14:15:00,755.0
2023-07-04 14:30:00,1227.0
2023-07-04 14:45:00,309.0
2023-07-04 15:00:00,1038.0
2023-07-04 15:15:00,1128.0
2023-07-04 15:30:00,1043.0
2023-07-04 15:45:00,966.0
2023-07-04 16:00:00,318.0
2023-07-04 16:15:00,242.0
2023-07-04 16:30:00,190.0
2023-07-04 16:45:00,663.0
2023-07-04 17:00:00,740.0
2023-07-04 17:15:00,590.0
2023-07-04 17:30:00,455.0
2023-07-04 17:45:00,308.0
2023-07-04 18:00:00,176.0
2023-07-04 18:15:00,165.0
2023-07-04 18:30:00,148.0
2023-07-04 18:45:00,163.0
2023-07-04 19:00:00,136.0
2023-07-04 19:15:00,22.0
2023-07-04 19:30:00,0.0
2023-07-04 19:45:00,0.0
2023-07-04 20:00:00,15.0
2023-07-04 20:15:00,6.0
2023-07-04 20:30:00,0.0
2023-07-04 20:45:00,null
2023-07-04 21:00:00,null
2023-07-04 21:15:00,null
2023-07-04 21:30:00,null
2023-07-04 21:45:00,null
2023-07-04 22:00:00,null
2023-07-04 22:15:00,null
2023-07-04 22:30:00,0.0
2023-07-04 22:45:00,null
2023-07-04 23:00:00,null
2023-07-04 23:15:00,null
2023-07-04 23:30:00,null
2023-07-04 23:45:00,null
2023-07-05 00:00:00,null
2023-07-05 00:15:00,null
2023-07-05 00:30:00,null
2023-07-05 00:45:00,null
2023-07-05 01:00:00,null
2023-07-05 01:15:00,null
2023-07-05 01:30:00,null
2023-07-05 01:45:00,null
2023-07-05 02:00:00,null
2023-07-05 02:15:00,null
2023-07-05 02:30:00,null
2023-07-05 02:45:00,null
2023-07-05 03:00:00,null
2023-07-05 03:15:00,null
2023-07-05 03:30:00,null
2023-07-05 03:45:00,null
2023-07-05 04:00:00,null
2023-07-05 04:15:00,null
2023-07-05 04:30:00,null
2023-07-05 04:45:00,null
2023-07-05 05:00:00,null
2023-07-05 05:15:00,null
2023-07-05 05:30:00,0.0
2023-07-05 05:45:00,0.0
2023-07-05 06:00:00,2.0
2023-07-05 06:15:00,19.0
2023-07-05 06:30:00,63.0
2023-07-05 06:45:00,74.0
2023-07-05 07:00:00,46.0
2023-07-05 07:15:00,82.0
2023-07-05 07:30:00,113.0
2023-07-05 07:45:00,140.0
2023-07-05 08:00:00,133.0
2023-07-05 08:15:00,160.0
2023-07-05 08:30:00,190.0
2023-07-05 08:45:00,222.0
2023-07-05 09:00:00,250.0
2023-07-05 09:15:00,276.0
