date,value
2022-09-01 00:00:00,null
2022-09-01 00:15:00,null
2022-09-01 00:30:00,null
2022-09-01 00:45:00,null
2022-09-01 01:00:00,null
2022-09-01 01:15:00,null
2022-09-01 01:30:00,null
2022-09-01 01:45:00,null
2022-09-01 02:00:00,null
2022-09-01 02:15:00,null
2022-09-01 02:30:00,null
2022-09-01 02:45:00,null
2022-09-01 03:00:00,null
2022-09-01 03:15:00,null
2022-09-01 03:30:00,null
2022-09-01 03:45:00,null
2022-09-01 04:00:00,null
2022-09-01 04:15:00,null
2022-09-01 04:30:00,null
2022-09-01 04:45:00,null
2022-09-01 05:00:00,null
2022-09-01 05:15:00,null
2022-09-01 05:30:00,null
2022-09-01 05:45:00,null
2022-09-01 06:00:00,null
2022-09-01 06:15:00,0.0
2022-09-01 06:30:00,0.0
2022-09-01 06:45:00,12.0
2022-09-01 07:00:00,30.0
2022-09-01 07:15:00,152.0
2022-09-01 07:30:00,222.0
2022-09-01 07:45:00,241.0
2022-09-01 08:00:00,256.0
2022-09-01 08:15:00,283.0
2022-09-01 08:30:00,346.0
2022-09-01 08:45:00,558.0
2022-09-01 09:00:00,735.0
2022-09-01 09:15:00,827.0
2022-09-01 09:30:00,898.0
2022-09-01 09:45:00,956.0
2022-09-01 10:00:00,1012.0
2022-09-01 10:15:00,1062.0
2022-09-01 10:30:00,1112.0
2022-09-01 10:45:00,1152.0
2022-09-01 11:00:00,1189.0
2022-09-01 11:15:00,1217.0
2022-09-01 11:30:00,1237.0
2022-09-01 11:45:00,1272.0
2022-09-01 12:00:00,1304.0
2022-09-01 12:15:00,1314.0
2022-09-01 12:30:00,1238.0
2022-09-01 12:45:00,1241.0
2022-09-01 13:00:00,1019.0
2022-09-01 13:15:00,1108.0
2022-09-01 13:30:00,711.0
2022-09-01 13:45:00,803.0
2022-09-01 14:00:00,697.0
2022-09-01 14:15:00,802.0
2022-09-01 14:30:00,1032.0
2022-09-01 14:45:00,917.0
2022-09-01 15:00:00,1163.0
2022-09-01 15:15:00,997.0
2022-09-01 15:30:00,797.0
2022-09-01 15:45:00,758.0
2022-09-01 16:00:00,776.0
2022-09-01 16:15:00,711.0
2022-09-01 16:30:00,386.0
2022-09-01 16:45:00,437.0
2022-09-01 17:00:00,577.0
2022-09-01 17:15:00,409.0
2022-09-01 17:30:00,242.0
2022-09-01 17:45:00,125.0
2022-09-01 18:00:00,118.0
2022-09-01 18:15:00,89.0
2022-09-01 18:30:00,60.0
2022-09-01 18:45:00,36.0
2022-09-01 19:00:00,26.0
2022-09-01 19:15:00,1.0
2022-09-01 19:30:00,0.0
2022-09-01 19:45:00,null
2022-09-01 20:00:00,null
2022-09-01 20:15:00,null
2022-09-01 20:30:00,null
2022-09-01 20:45:00,null
2022-09-01 21:00:00,null
2022-09-01 21:15:00,null
2022-09-01 21:30:00,0.0
2022-09-01 21:45:00,null
2022-09-01 22:00:00,null
2022-09-01 22:15:00,null
2022-09-01 22:30:00,null
2022-09-01 22:45:00,null
2022-09-01 23:00:00,null
2022-09-01 23:15:00,null
2022-09-01 23:30:00,null
2022-09-01 23:45:00,null
2022-09-02 00:00:00,null
2022-09-02 00:15:00,null
2022-09-02 00:30:00,null
2022-09-02 00:45:00,null
2022-09-02 01:00:00,null
2022-09-02 01:15:00,null
2022-09-02 01:30:00,null
2022-09-02 01:45:00,null
2022-09-02 02:00:00,null
2022-09-02 02:15:00,null
2022-09-02 02:30:00,null
2022-09-02 02:45:00,null
2022-09-02 03:00:00,null
2022-09-02 03:15:00,null
2022-09-02 03:30:00,null
2022-09-02 03:45:00,null
2022-09-02 04:00:00,null
2022-09-02 04:15:00,null
