date,value
2020-09-01 00:00:00,null
2020-09-01 00:15:00,null
2020-09-01 00:30:00,0.0
2020-09-01 00:45:00,null
2020-09-01 01:00:00,null
2020-09-01 01:15:00,null
2020-09-01 01:30:00,null
2020-09-01 01:45:00,null
2020-09-01 02:00:00,null
2020-09-01 02:15:00,null
2020-09-01 02:30:00,null
2020-09-01 02:45:00,null
2020-09-01 03:00:00,null
2020-09-01 03:15:00,null
2020-09-01 03:30:00,null
2020-09-01 03:45:00,null
2020-09-01 04:00:00,null
2020-09-01 04:15:00,null
2020-09-01 04:30:00,null
2020-09-01 04:45:00,null
2020-09-01 05:00:00,null
2020-09-01 05:15:00,null
2020-09-01 05:30:00,null
2020-09-01 05:45:00,null
2020-09-01 06:00:00,null
2020-09-01 06:15:00,0.0
2020-09-01 06:30:00,0.0
2020-09-01 06:45:00,19.0
2020-09-01 07:00:00,51.0
2020-09-01 07:15:00,140.0
2020-09-01 07:30:00,234.0
2020-09-01 07:45:00,164.0
2020-09-01 08:00:00,119.0
2020-09-01 08:15:00,146.0
2020-09-01 08:30:00,372.0
2020-09-01 08:45:00,502.0
2020-09-01 09:00:00,733.0
2020-09-01 09:15:00,770.0
2020-09-01 09:30:00,912.0
2020-09-01 09:45:00,980.0
2020-09-01 10:00:00,1035.0
2020-09-01 10:15:00,1089.0
2020-09-01 10:30:00,1139.0
2020-09-01 10:45:00,1185.0
2020-09-01 11:00:00,1222.0
2020-09-01 11:15:00,1254.0
2020-09-01 11:30:00,1270.0
2020-09-01 11:45:00,1297.0
2020-09-01 12:00:00,1307.0
2020-09-01 12:15:00,1308.0
2020-09-01 12:30:00,1310.0
2020-09-01 12:45:00,1301.0
2020-09-01 13:00:00,1288.0
2020-09-01 13:15:00,1267.0
2020-09-01 13:30:00,1223.0
2020-09-01 13:45:00,1195.0
2020-09-01 14:00:00,1168.0
2020-09-01 14:15:00,1153.0
2020-09-01 14:30:00,1125.0
2020-09-01 14:45:00,1107.0
2020-09-01 15:00:00,1081.0
2020-09-01 15:15:00,1031.0
2020-09-01 15:30:00,972.0
2020-09-01 15:45:00,908.0
2020-09-01 16:00:00,845.0
2020-09-01 16:15:00,757.0
2020-09-01 16:30:00,659.0
2020-09-01 16:45:00,579.0
2020-09-01 17:00:00,483.0
2020-09-01 17:15:00,347.0
2020-09-01 17:30:00,227.0
2020-09-01 17:45:00,104.0
2020-09-01 18:00:00,89.0
2020-09-01 18:15:00,62.0
2020-09-01 18:30:00,46.0
2020-09-01 18:45:00,31.0
2020-09-01 19:00:00,15.0
2020-09-01 19:15:00,0.0
2020-09-01 19:30:00,0.0
2020-09-01 19:45:00,null
2020-09-01 20:00:00,null
2020-09-01 20:15:00,null
2020-09-01 20:30:00,null
2020-09-01 20:45:00,null
2020-09-01 21:00:00,null
2020-09-01 21:15:00,null
2020-09-01 21:30:00,null
2020-09-01 21:45:00,null
2020-09-01 22:00:00,null
2020-09-01 22:15:00,null
2020-09-01 22:30:00,null
2020-09-01 22:45:00,null
2020-09-01 23:00:00,null
2020-09-01 23:15:00,null
2020-09-01 23:30:00,null
2020-09-01 23:45:00,null
2020-09-02 00:00:00,null
2020-09-02 00:15:00,null
2020-09-02 00:30:00,null
2020-09-02 00:45:00,null
2020-09-02 01:00:00,null
2020-09-02 01:15:00,null
2020-09-02 01:30:00,null
2020-09-02 01:45:00,null
2020-09-02 02:00:00,null
2020-09-02 02:15:00,null
2020-09-02 02:30:00,null
2020-09-02 02:45:00,null
2020-09-02 03:00:00,null
2020-09-02 03:15:00,null
2020-09-02 03:30:00,null
2020-09-02 03:45:00,null
2020-09-02 04:00:00,null
2020-09-02 04:15:00,null
2020-09-02 04:30:00,null
2020-09-02 04:45:00,null
2020-09-02 05:00:00,null
2020-09-02 05:15:00,null
