date,value
2023-08-01 00:00:00,null
2023-08-01 00:15:00,null
2023-08-01 00:30:00,null
2023-08-01 00:45:00,null
2023-08-01 01:00:00,null
2023-08-01 01:15:00,null
2023-08-01 01:30:00,null
2023-08-01 01:45:00,null
2023-08-01 02:00:00,null
2023-08-01 02:15:00,null
2023-08-01 02:30:00,null
2023-08-01 02:45:00,null
2023-08-01 03:00:00,null
2023-08-01 03:15:00,null
2023-08-01 03:30:00,null
2023-08-01 03:45:00,null
2023-08-01 04:00:00,null
2023-08-01 04:15:00,null
2023-08-01 04:30:00,null
2023-08-01 04:45:00,null
2023-08-01 05:00:00,null
2023-08-01 05:15:00,null
2023-08-01 05:30:00,null
2023-08-01 05:45:00,null
2023-08-01 06:00:00,0.0
2023-08-01 06:15:00,0.0
2023-08-01 06:30:00,77.793816
2023-08-01 06:45:00,180.01529
2023-08-01 07:00:00,450.5732
2023-08-01 07:15:00,1068.0632
2023-08-01 07:30:00,1456.0549
2023-08-01 07:45:00,2197.923
2023-08-01 08:00:00,2178.6345
2023-08-01 08:15:00,2604.0127
2023-08-01 08:30:00,2756.9758
2023-08-01 08:45:00,2352.8232
2023-08-01 09:00:00,3762.3198
2023-08-01 09:15:00,3978.7705
2023-08-01 09:30:00,4171.54
2023-08-01 09:45:00,4230.794
2023-08-01 10:00:00,3964.5276
2023-08-01 10:15:00,4596.417
2023-08-01 10:30:00,3701.7634
2023-08-01 10:45:00,4169.657
2023-08-01 11:00:00,4689.927
2023-08-01 11:15:00,5108.8384
2023-08-01 11:30:00,4477.664
2023-08-01 11:45:00,4974.1763
2023-08-01 12:00:00,5228.908
2023-08-01 12:15:00,3865.0837
2023-08-01 12:30:00,5003.5254
2023-08-01 12:45:00,5362.313
2023-08-01 13:00:00,5692.2065
2023-08-01 13:15:00,5549.07
2023-08-01 13:30:00,4629.0176
2023-08-01 13:45:00,1156.4198
2023-08-01 14:00:00,451.1684
2023-08-01 14:15:00,407.9178
2023-08-01 14:30:00,306.3459
2023-08-01 14:45:00,141.13345
2023-08-01 15:00:00,49.31526
2023-08-01 15:15:00,13.475272
2023-08-01 15:30:00,36.579716
2023-08-01 15:45:00,75.86546
2023-08-01 16:00:00,54.29488
2023-08-01 16:15:00,26.870722
2023-08-01 16:30:00,12.368225
2023-08-01 16:45:00,70.75962
2023-08-01 17:00:00,107.80127
2023-08-01 17:15:00,111.59602
2023-08-01 17:30:00,146.6615
2023-08-01 17:45:00,110.08749
2023-08-01 18:00:00,69.300545
2023-08-01 18:15:00,117.53491
2023-08-01 18:30:00,75.681305
2023-08-01 18:45:00,23.669245
2023-08-01 19:00:00,16.833155
2023-08-01 19:15:00,76.87602
2023-08-01 19:30:00,110.30772
2023-08-01 19:45:00,37.348976
2023-08-01 20:00:00,0.0
2023-08-01 20:15:00,0.0
2023-08-01 20:30:00,null
2023-08-01 20:45:00,null
2023-08-01 21:00:00,null
2023-08-01 21:15:00,null
2023-08-01 21:30:00,null
2023-08-01 21:45:00,null
2023-08-01 22:00:00,null
2023-08-01 22:15:00,0.0
2023-08-01 22:30:00,null
2023-08-01 22:45:00,null
2023-08-01 23:00:00,null
2023-08-01 23:15:00,null
2023-08-01 23:30:00,null
2023-08-01 23:45:00,null
2023-08-02 00:00:00,null
2023-08-02 00:15:00,null
2023-08-02 00:30:00,null
2023-08-02 00:45:00,null
2023-08-02 01:00:00,null
2023-08-02 01:15:00,null
2023-08-02 01:30:00,null
2023-08-02 01:45:00,null
2023-08-02 02:00:00,null
2023-08-02 02:15:00,null
2023-08-02 02:30:00,null
2023-08-02 02:45:00,null
2023-08-02 03:00:00,null
2023-08-02 03:15:00,null
2023-08-02 03:30:00,null
2023-08-02 03:45:00,null
2023-08-02 04:00:00,null
2023-08-02 04:15:00,null
2023-08-02 04:30:00,null
2023-08-02 04:45:00,null
2023-08-02 05:00:00,null
2023-08-02 05:15:00,null
2023-08-02 05:30:00,null
2023-08-02 05:45:00,0.0
2023-08-02 06:00:00,5.0745177
2023-08-02 06:15:00,263.2104
2023-08-02 06:30:00,728.7951
2023-08-02 06:45:00,792.0654
2023-08-02 07:00:00,1233.9625
2023-08-02 07:15:00,726.8762
2023-08-02 07:30:00,1559.6459
2023-08-02 07:45:00,1653.1332
2023-08-02 08:00:00,1929.5956
2023-08-02 08:15:00,2252.6787
2023-08-02 08:30:00,2811.545
2023-08-02 08:45:00,3090.3176
2023-08-02 09:00:00,3386.008
2023-08-02 09:15:00,3682.45
2023-08-02 09:30:00,4245.593
2023-08-02 09:45:00,3761.298
2023-08-02 10:00:00,3130.521
2023-08-02 10:15:00,2030.1968
2023-08-02 10:30:00,3474.826
2023-08-02 10:45:00,4276.3125
2023-08-02 11:00:00,5180.1694
2023-08-02 11:15:00,4983.996
2023-08-02 11:30:00,5247.267
2023-08-02 11:45:00,5369.81
2023-08-02 12:00:00,5479.8022
2023-08-02 12:15:00,5965.16
2023-08-02 12:30:00,4406.931
2023-08-02 12:45:00,3829.7478
2023-08-02 13:00:00,2917.8518
2023-08-02 13:15:00,2265.8252
2023-08-02 13:30:00,2076.557
2023-08-02 13:45:00,3423.9407
2023-08-02 14:00:00,5967.67
2023-08-02 14:15:00,4715.536
2023-08-02 14:30:00,3426.4382
2023-08-02 14:45:00,3286.6968
2023-08-02 15:00:00,1709.6273
2023-08-02 15:15:00,1305.9146
2023-08-02 15:30:00,890.6546
2023-08-02 15:45:00,990.022
2023-08-02 16:00:00,1530.1431
2023-08-02 16:15:00,2586.0417
2023-08-02 16:30:00,2667.4211
2023-08-02 16:45:00,2374.1096
2023-08-02 17:00:00,2375.8918
2023-08-02 17:15:00,1927.0248
2023-08-02 17:30:00,1316.2292
2023-08-02 17:45:00,646.8014
2023-08-02 18:00:00,348.58307
2023-08-02 18:15:00,253.27414
2023-08-02 18:30:00,204.89244
2023-08-02 18:45:00,121.81353
2023-08-02 19:00:00,37.147465
2023-08-02 19:15:00,5.749159
2023-08-02 19:30:00,0.0
2023-08-02 19:45:00,0.0
2023-08-02 20:00:00,0.0
2023-08-02 20:15:00,null
2023-08-02 20:30:00,null
2023-08-02 20:45:00,null
2023-08-02 21:00:00,null
2023-08-02 21:15:00,null
2023-08-02 21:30:00,null
2023-08-02 21:45:00,null
2023-08-02 22:00:00,0.0
2023-08-02 22:15:00,null
2023-08-02 22:30:00,null
2023-08-02 22:45:00,null
2023-08-02 23:00:00,null
2023-08-02 23:15:00,null
2023-08-02 23:30:00,null
2023-08-02 23:45:00,null
2023-08-03 00:00:00,null
2023-08-03 00:15:00,null
2023-08-03 00:30:00,null
2023-08-03 00:45:00,null
2023-08-03 01:00:00,null
2023-08-03 01:15:00,null
2023-08-03 01:30:00,null
2023-08-03 01:45:00,null
2023-08-03 02:00:00,null
2023-08-03 02:15:00,null
2023-08-03 02:30:00,null
2023-08-03 02:45:00,null
2023-08-03 03:00:00,null
2023-08-03 03:15:00,null
2023-08-03 03:30:00,null
2023-08-03 03:45:00,null
2023-08-03 04:00:00,null
2023-08-03 04:15:00,null
2023-08-03 04:30:00,null
2023-08-03 04:45:00,null
2023-08-03 05:00:00,null
2023-08-03 05:15:00,null
2023-08-03 05:30:00,null
2023-08-03 05:45:00,0.0
2023-08-03 06:00:00,0.0
2023-08-03 06:15:00,58.09439
2023-08-03 06:30:00,703.7946
2023-08-03 06:45:00,1041.7804
2023-08-03 07:00:00,1202.2913
2023-08-03 07:15:00,1473.3728
2023-08-03 07:30:00,1508.0414
2023-08-03 07:45:00,1601.6342
2023-08-03 08:00:00,1090.5867
2023-08-03 08:15:00,2264.5222
2023-08-03 08:30:00,2786.6572
2023-08-03 08:45:00,3147.5217
2023-08-03 09:00:00,3439.2976
2023-08-03 09:15:00,3618.9426
2023-08-03 09:30:00,2532.7927
2023-08-03 09:45:00,4335.106
2023-08-03 10:00:00,4397.559
2023-08-03 10:15:00,4585.124
2023-08-03 10:30:00,4753.883
2023-08-03 10:45:00,4872.2305
2023-08-03 11:00:00,5003.206
2023-08-03 11:15:00,5120.0566
2023-08-03 11:30:00,5418.1865
2023-08-03 11:45:00,3871.8503
2023-08-03 12:00:00,2111.1401
2023-08-03 12:15:00,4050.725
2023-08-03 12:30:00,3359.7207
2023-08-03 12:45:00,5401.027
2023-08-03 13:00:00,1770.5306
2023-08-03 13:15:00,5218.7183
2023-08-03 13:30:00,5659.606
2023-08-03 13:45:00,4670.0166
2023-08-03 14:00:00,5377.2383
2023-08-03 14:15:00,5414.1245
2023-08-03 14:30:00,3393.0308
2023-08-03 14:45:00,1267.7413
2023-08-03 15:00:00,917.2428
2023-08-03 15:15:00,752.51416
2023-08-03 15:30:00,5114.8267
2023-08-03 15:45:00,4224.7695
2023-08-03 16:00:00,3844.3647
2023-08-03 16:15:00,3437.8113
2023-08-03 16:30:00,3154.5142
2023-08-03 16:45:00,2857.9824
2023-08-03 17:00:00,1888.636
2023-08-03 17:15:00,2362.5908
2023-08-03 17:30:00,1886.5304
2023-08-03 17:45:00,924.0401
2023-08-03 18:00:00,556.43097
2023-08-03 18:15:00,623.3733
2023-08-03 18:30:00,588.5242
2023-08-03 18:45:00,610.5568
2023-08-03 19:00:00,371.33237
2023-08-03 19:15:00,194.5749
2023-08-03 19:30:00,106.29058
2023-08-03 19:45:00,23.298626
2023-08-03 20:00:00,0.0
2023-08-03 20:15:00,0.0
2023-08-03 20:30:00,null
2023-08-03 20:45:00,null
2023-08-03 21:00:00,null
2023-08-03 21:15:00,null
2023-08-03 21:30:00,null
2023-08-03 21:45:00,null
2023-08-03 22:00:00,null
2023-08-03 22:15:00,0.0
2023-08-03 22:30:00,null
2023-08-03 22:45:00,null
2023-08-03 23:00:00,null
2023-08-03 23:15:00,null
2023-08-03 23:30:00,null
2023-08-03 23:45:00,null
2023-08-04 00:00:00,null
2023-08-04 00:15:00,null
2023-08-04 00:30:00,null
2023-08-04 00:45:00,null
2023-08-04 01:00:00,null
2023-08-04 01:15:00,null
2023-08-04 01:30:00,null
2023-08-04 01:45:00,null
2023-08-04 02:00:00,null
2023-08-04 02:15:00,null
2023-08-04 02:30:00,null
2023-08-04 02:45:00,null
2023-08-04 03:00:00,null
2023-08-04 03:15:00,null
2023-08-04 03:30:00,null
2023-08-04 03:45:00,null
2023-08-04 04:00:00,null
2023-08-04 04:15:00,null
2023-08-04 04:30:00,null
2023-08-04 04:45:00,null
2023-08-04 05:00:00,null
2023-08-04 05:15:00,null
2023-08-04 05:30:00,null
2023-08-04 05:45:00,0.0
2023-08-04 06:00:00,0.0
2023-08-04 06:15:00,172.23604
2023-08-04 06:30:00,639.59674
2023-08-04 06:45:00,992.2068
2023-08-04 07:00:00,1273.9342
2023-08-04 07:15:00,1437.9596
2023-08-04 07:30:00,1472.7577
2023-08-04 07:45:00,1571.7987
2023-08-04 08:00:00,1863.2063
2023-08-04 08:15:00,2147.4258
2023-08-04 08:30:00,2743.933
2023-08-04 08:45:00,3096.7935
2023-08-04 09:00:00,3380.037
2023-08-04 09:15:00,3664.867
2023-08-04 09:30:00,3917.9673
