date,value
2022-03-01 00:00:00,null
2022-03-01 00:15:00,null
2022-03-01 00:30:00,null
2022-03-01 00:45:00,null
2022-03-01 01:00:00,null
2022-03-01 01:15:00,null
2022-03-01 01:30:00,null
2022-03-01 01:45:00,null
2022-03-01 02:00:00,null
2022-03-01 02:15:00,null
2022-03-01 02:30:00,null
2022-03-01 02:45:00,null
2022-03-01 03:00:00,null
2022-03-01 03:15:00,null
2022-03-01 03:30:00,null
2022-03-01 03:45:00,null
2022-03-01 04:00:00,null
2022-03-01 04:15:00,null
2022-03-01 04:30:00,null
2022-03-01 04:45:00,null
2022-03-01 05:00:00,null
2022-03-01 05:15:00,null
2022-03-01 05:30:00,null
2022-03-01 05:45:00,null
2022-03-01 06:00:00,null
2022-03-01 06:15:00,0.0
2022-03-01 06:30:00,5.864487
2022-03-01 06:45:00,101.089355
2022-03-01 07:00:00,286.5417
2022-03-01 07:15:00,515.9596
2022-03-01 07:30:00,758.9065
2022-03-01 07:45:00,681.2027
2022-03-01 08:00:00,919.4783
2022-03-01 08:15:00,1450.7942
2022-03-01 08:30:00,1952.1948
2022-03-01 08:45:00,2464.3079
2022-03-01 09:00:00,2983.0923
2022-03-01 09:15:00,3355.403
2022-03-01 09:30:00,3577.8035
2022-03-01 09:45:00,3790.882
2022-03-01 10:00:00,3982.8691
2022-03-01 10:15:00,4149.5645
2022-03-01 10:30:00,4283.186
2022-03-01 10:45:00,4403.3975
2022-03-01 11:00:00,4504.423
2022-03-01 11:15:00,4556.0156
2022-03-01 11:30:00,4587.3496
2022-03-01 11:45:00,4584.9023
2022-03-01 12:00:00,4577.3105
2022-03-01 12:15:00,4541.418
2022-03-01 12:30:00,4486.9736
2022-03-01 12:45:00,4458.242
2022-03-01 13:00:00,4336.971
2022-03-01 13:15:00,4094.5808
2022-03-01 13:30:00,4008.863
2022-03-01 13:45:00,3843.372
2022-03-01 14:00:00,3559.802
2022-03-01 14:15:00,3285.6147
2022-03-01 14:30:00,2944.6829
2022-03-01 14:45:00,2629.774
2022-03-01 15:00:00,2429.33
2022-03-01 15:15:00,2219.9153
2022-03-01 15:30:00,1997.683
