date,value
2021-04-01 00:00:00,null
2021-04-01 00:15:00,null
2021-04-01 00:30:00,null
2021-04-01 00:45:00,null
2021-04-01 01:00:00,null
2021-04-01 01:15:00,0.0
2021-04-01 01:30:00,null
2021-04-01 01:45:00,null
2021-04-01 02:00:00,null
2021-04-01 02:15:00,null
2021-04-01 02:30:00,null
2021-04-01 02:45:00,null
2021-04-01 03:00:00,null
2021-04-01 03:15:00,null
2021-04-01 03:30:00,null
2021-04-01 03:45:00,null
2021-04-01 04:00:00,null
2021-04-01 04:15:00,null
2021-04-01 04:30:00,null
2021-04-01 04:45:00,null
2021-04-01 05:00:00,null
2021-04-01 05:15:00,null
2021-04-01 05:30:00,null
2021-04-01 05:45:00,null
2021-04-01 06:00:00,null
2021-04-01 06:15:00,null
2021-04-01 06:30:00,0.0
2021-04-01 06:45:00,21.177652
2021-04-01 07:00:00,138.93784
2021-04-01 07:15:00,538.63293
2021-04-01 07:30:00,1092.4059
2021-04-01 07:45:00,1204.991
2021-04-01 08:00:00,1285.4827
2021-04-01 08:15:00,1405.0221
2021-04-01 08:30:00,1681.8907
2021-04-01 08:45:00,2365.498
2021-04-01 09:00:00,2956.9177
2021-04-01 09:15:00,3372.2314
2021-04-01 09:30:00,3690.7358
2021-04-01 09:45:00,3983.8499
2021-04-01 10:00:00,4233.4453
2021-04-01 10:15:00,4465.6255
2021-04-01 10:30:00,4679.9814
2021-04-01 10:45:00,4853.4478
2021-04-01 11:00:00,4980.8047
2021-04-01 11:15:00,5087.082
2021-04-01 11:30:00,5128.5435
2021-04-01 11:45:00,5207.607
2021-04-01 12:00:00,5244.128
2021-04-01 12:15:00,5242.1826
2021-04-01 12:30:00,5226.9385
2021-04-01 12:45:00,5210.1177
2021-04-01 13:00:00,5216.643
2021-04-01 13:15:00,5143.114
2021-04-01 13:30:00,4939.198
2021-04-01 13:45:00,4839.2803
2021-04-01 14:00:00,4747.6216
2021-04-01 14:15:00,4612.695
2021-04-01 14:30:00,4511.9463
2021-04-01 14:45:00,4439.4824
2021-04-01 15:00:00,4297.0205
2021-04-01 15:15:00,4101.9316
2021-04-01 15:30:00,3868.2532
2021-04-01 15:45:00,3629.083
2021-04-01 16:00:00,3335.621
2021-04-01 16:15:00,3026.5623
2021-04-01 16:30:00,2667.3367
2021-04-01 16:45:00,2362.3413
2021-04-01 17:00:00,2024.5553
2021-04-01 17:15:00,1689.527
2021-04-01 17:30:00,1380.1807
2021-04-01 17:45:00,1086.4473
2021-04-01 18:00:00,896.309
2021-04-01 18:15:00,733.27423
2021-04-01 18:30:00,484.8587
2021-04-01 18:45:00,221.49272
2021-04-01 19:00:00,61.18215
2021-04-01 19:15:00,0.0
2021-04-01 19:30:00,0.0
2021-04-01 19:45:00,null
2021-04-01 20:00:00,null
2021-04-01 20:15:00,null
2021-04-01 20:30:00,null
2021-04-01 20:45:00,null
2021-04-01 21:00:00,null
2021-04-01 21:15:00,null
2021-04-01 21:30:00,null
2021-04-01 21:45:00,null
2021-04-01 22:00:00,null
2021-04-01 22:15:00,null
2021-04-01 22:30:00,null
2021-04-01 22:45:00,null
2021-04-01 23:00:00,null
2021-04-01 23:15:00,null
2021-04-01 23:30:00,null
2021-04-01 23:45:00,null
