date,value
2023-12-01 00:00:00,null
2023-12-01 00:15:00,null
2023-12-01 00:30:00,null
2023-12-01 00:45:00,null
2023-12-01 01:00:00,null
2023-12-01 01:15:00,null
2023-12-01 01:30:00,null
2023-12-01 01:45:00,null
2023-12-01 02:00:00,null
2023-12-01 02:15:00,null
2023-12-01 02:30:00,null
2023-12-01 02:45:00,null
2023-12-01 03:00:00,null
2023-12-01 03:15:00,null
2023-12-01 03:30:00,null
2023-12-01 03:45:00,null
2023-12-01 04:00:00,null
2023-12-01 04:15:00,null
2023-12-01 04:30:00,null
2023-12-01 04:45:00,0.0
2023-12-01 05:00:00,null
2023-12-01 05:15:00,null
2023-12-01 05:30:00,null
2023-12-01 05:45:00,null
2023-12-01 06:00:00,null
2023-12-01 06:15:00,null
2023-12-01 06:30:00,null
2023-12-01 06:45:00,0.0
2023-12-01 07:00:00,0.0
2023-12-01 07:15:00,37.04867
2023-12-01 07:30:00,93.61226
2023-12-01 07:45:00,206.5078
2023-12-01 08:00:00,397.8161
2023-12-01 08:15:00,577.80383
2023-12-01 08:30:00,768.00586
2023-12-01 08:45:00,990.6169
2023-12-01 09:00:00,1228.5234
2023-12-01 09:15:00,1821.6777
2023-12-01 09:30:00,2079.2324
2023-12-01 09:45:00,1759.5905
2023-12-01 10:00:00,1227.0267
2023-12-01 10:15:00,1485.4197
2023-12-01 10:30:00,1910.2975
2023-12-01 10:45:00,2025.8746
2023-12-01 11:00:00,2228.1533
2023-12-01 11:15:00,2888.0564
2023-12-01 11:30:00,2961.1143
2023-12-01 11:45:00,3231.8958
2023-12-01 12:00:00,2949.276
2023-12-01 12:15:00,2908.8596
2023-12-01 12:30:00,2306.3254
2023-12-01 12:45:00,2333.05
2023-12-01 13:00:00,2922.3933
2023-12-01 13:15:00,2726.3
2023-12-01 13:30:00,2541.143
2023-12-01 13:45:00,1287.862
2023-12-01 14:00:00,400.1825
2023-12-01 14:15:00,544.98035
2023-12-01 14:30:00,609.90454
2023-12-01 14:45:00,998.3643
2023-12-01 15:00:00,1261.006
2023-12-01 15:15:00,531.15955
2023-12-01 15:30:00,318.76007
2023-12-01 15:45:00,121.5158
2023-12-01 16:00:00,35.243286
2023-12-01 16:15:00,9.454815
2023-12-01 16:30:00,0.0
2023-12-01 16:45:00,0.0
2023-12-01 17:00:00,null
2023-12-01 17:15:00,null
2023-12-01 17:30:00,null
2023-12-01 17:45:00,null
2023-12-01 18:00:00,null
2023-12-01 18:15:00,null
2023-12-01 18:30:00,0.0
2023-12-01 18:45:00,null
2023-12-01 19:00:00,null
2023-12-01 19:15:00,null
2023-12-01 19:30:00,null
2023-12-01 19:45:00,null
2023-12-01 20:00:00,null
2023-12-01 20:15:00,null
2023-12-01 20:30:00,null
2023-12-01 20:45:00,null
2023-12-01 21:00:00,null
2023-12-01 21:15:00,null
2023-12-01 21:30:00,null
2023-12-01 21:45:00,null
2023-12-01 22:00:00,null
2023-12-01 22:15:00,null
2023-12-01 22:30:00,null
2023-12-01 22:45:00,null
2023-12-01 23:00:00,null
2023-12-01 23:15:00,null
2023-12-01 23:30:00,null
2023-12-01 23:45:00,null
2023-12-02 00:00:00,null
2023-12-02 00:15:00,null
2023-12-02 00:30:00,null
2023-12-02 00:45:00,null
2023-12-02 01:00:00,null
2023-12-02 01:15:00,null
2023-12-02 01:30:00,null
2023-12-02 01:45:00,null
2023-12-02 02:00:00,null
2023-12-02 02:15:00,null
2023-12-02 02:30:00,null
2023-12-02 02:45:00,null
2023-12-02 03:00:00,null
2023-12-02 03:15:00,null
2023-12-02 03:30:00,null
2023-12-02 03:45:00,null
2023-12-02 04:00:00,null
2023-12-02 04:15:00,null
2023-12-02 04:30:00,0.0
2023-12-02 04:45:00,null
2023-12-02 05:00:00,null
2023-12-02 05:15:00,null
2023-12-02 05:30:00,null
2023-12-02 05:45:00,null
2023-12-02 06:00:00,null
2023-12-02 06:15:00,null
2023-12-02 06:30:00,null
2023-12-02 06:45:00,0.0
2023-12-02 07:00:00,5.4671173
2023-12-02 07:15:00,69.042274
2023-12-02 07:30:00,99.41413
2023-12-02 07:45:00,115.49369
2023-12-02 08:00:00,119.31298
2023-12-02 08:15:00,294.2523
2023-12-02 08:30:00,571.1052
2023-12-02 08:45:00,856.4608
2023-12-02 09:00:00,1310.7864
2023-12-02 09:15:00,2234.3315
2023-12-02 09:30:00,2550.5886
2023-12-02 09:45:00,2891.4841
2023-12-02 10:00:00,2818.3774
2023-12-02 10:15:00,2958.1812
2023-12-02 10:30:00,3332.9204
2023-12-02 10:45:00,3304.2607
2023-12-02 11:00:00,3286.0466
2023-12-02 11:15:00,3290.2224
2023-12-02 11:30:00,3253.0232
2023-12-02 11:45:00,3231.057
2023-12-02 12:00:00,3081.0007
2023-12-02 12:15:00,2926.993
2023-12-02 12:30:00,2693.9287
2023-12-02 12:45:00,2520.5093
2023-12-02 13:00:00,2397.7454
2023-12-02 13:15:00,2368.2297
2023-12-02 13:30:00,2156.4736
2023-12-02 13:45:00,1092.258
2023-12-02 14:00:00,1206.3594
2023-12-02 14:15:00,1275.0483
2023-12-02 14:30:00,1384.8942
2023-12-02 14:45:00,1080.6404
2023-12-02 15:00:00,907.5653
2023-12-02 15:15:00,1096.4236
