date,value
2024-01-01 00:00:00,null
2024-01-01 00:15:00,null
2024-01-01 00:30:00,null
2024-01-01 00:45:00,null
2024-01-01 01:00:00,null
2024-01-01 01:15:00,null
2024-01-01 01:30:00,null
2024-01-01 01:45:00,null
2024-01-01 02:00:00,null
2024-01-01 02:15:00,null
2024-01-01 02:30:00,null
2024-01-01 02:45:00,null
2024-01-01 03:00:00,null
2024-01-01 03:15:00,null
2024-01-01 03:30:00,null
2024-01-01 03:45:00,null
2024-01-01 04:00:00,null
2024-01-01 04:15:00,null
2024-01-01 04:30:00,null
2024-01-01 04:45:00,0.0
2024-01-01 05:00:00,null
2024-01-01 05:15:00,null
2024-01-01 05:30:00,null
2024-01-01 05:45:00,null
2024-01-01 06:00:00,null
2024-01-01 06:15:00,null
2024-01-01 06:30:00,null
2024-01-01 06:45:00,null
2024-01-01 07:00:00,0.0
2024-01-01 07:15:00,0.0
2024-01-01 07:30:00,8.044714
2024-01-01 07:45:00,41.773712
2024-01-01 08:00:00,116.839325
2024-01-01 08:15:00,198.99347
2024-01-01 08:30:00,278.07068
2024-01-01 08:45:00,423.2644
2024-01-01 09:00:00,614.0013
2024-01-01 09:15:00,1109.0536
2024-01-01 09:30:00,880.1861
2024-01-01 09:45:00,1523.9495
2024-01-01 10:00:00,1430.1456
2024-01-01 10:15:00,2403.8237
2024-01-01 10:30:00,2120.7275
2024-01-01 10:45:00,2451.4275
2024-01-01 11:00:00,2706.9365
2024-01-01 11:15:00,2190.126
2024-01-01 11:30:00,1857.2493
2024-01-01 11:45:00,3225.6443
2024-01-01 12:00:00,2885.589
2024-01-01 12:15:00,2740.5193
2024-01-01 12:30:00,2653.1301
2024-01-01 12:45:00,2415.2905
2024-01-01 13:00:00,2209.077
2024-01-01 13:15:00,1684.1061
2024-01-01 13:30:00,838.2589
2024-01-01 13:45:00,1097.6162
2024-01-01 14:00:00,1100.0001
2024-01-01 14:15:00,998.7388
2024-01-01 14:30:00,780.0862
2024-01-01 14:45:00,623.26483
2024-01-01 15:00:00,548.39746
2024-01-01 15:15:00,391.66342
2024-01-01 15:30:00,306.05215
2024-01-01 15:45:00,212.50316
2024-01-01 16:00:00,135.75458
2024-01-01 16:15:00,41.004574
2024-01-01 16:30:00,6.06471
2024-01-01 16:45:00,0.0
2024-01-01 17:00:00,null
2024-01-01 17:15:00,null
2024-01-01 17:30:00,null
2024-01-01 17:45:00,null
2024-01-01 18:00:00,null
2024-01-01 18:15:00,null
2024-01-01 18:30:00,null
2024-01-01 18:45:00,0.0
2024-01-01 19:00:00,null
2024-01-01 19:15:00,null
2024-01-01 19:30:00,null
2024-01-01 19:45:00,null
2024-01-01 20:00:00,null
2024-01-01 20:15:00,null
2024-01-01 20:30:00,null
2024-01-01 20:45:00,null
2024-01-01 21:00:00,null
2024-01-01 21:15:00,null
2024-01-01 21:30:00,null
2024-01-01 21:45:00,null
2024-01-01 22:00:00,null
2024-01-01 22:15:00,null
2024-01-01 22:30:00,null
2024-01-01 22:45:00,null
2024-01-01 23:00:00,null
2024-01-01 23:15:00,null
2024-01-01 23:30:00,null
2024-01-01 23:45:00,null
2024-01-02 00:00:00,null
2024-01-02 00:15:00,null
2024-01-02 00:30:00,null
2024-01-02 00:45:00,null
2024-01-02 01:00:00,null
2024-01-02 01:15:00,null
2024-01-02 01:30:00,null
2024-01-02 01:45:00,null
2024-01-02 02:00:00,null
2024-01-02 02:15:00,null
2024-01-02 02:30:00,null
2024-01-02 02:45:00,null
2024-01-02 03:00:00,null
2024-01-02 03:15:00,null
2024-01-02 03:30:00,null
2024-01-02 03:45:00,null
2024-01-02 04:00:00,null
2024-01-02 04:15:00,null
2024-01-02 04:30:00,null
2024-01-02 04:45:00,0.0
2024-01-02 05:00:00,null
2024-01-02 05:15:00,null
2024-01-02 05:30:00,null
2024-01-02 05:45:00,null
2024-01-02 06:00:00,null
2024-01-02 06:15:00,null
2024-01-02 06:30:00,null
2024-01-02 06:45:00,null
2024-01-02 07:00:00,0.0
2024-01-02 07:15:00,0.0
2024-01-02 07:30:00,14.438936
2024-01-02 07:45:00,44.41643
2024-01-02 08:00:00,123.86361
2024-01-02 08:15:00,220.35423
2024-01-02 08:30:00,296.75143
2024-01-02 08:45:00,446.31778
2024-01-02 09:00:00,619.32544
2024-01-02 09:15:00,1060.9374
2024-01-02 09:30:00,1677.4868
2024-01-02 09:45:00,2191.161
2024-01-02 10:00:00,2473.662
2024-01-02 10:15:00,2650.5022
2024-01-02 10:30:00,2783.2456
2024-01-02 10:45:00,2878.551
2024-01-02 11:00:00,2956.3333
2024-01-02 11:15:00,3001.0305
2024-01-02 11:30:00,3001.821
2024-01-02 11:45:00,2977.6387
2024-01-02 12:00:00,2922.668
2024-01-02 12:15:00,2811.046
2024-01-02 12:30:00,2634.8992
2024-01-02 12:45:00,2414.1245
2024-01-02 13:00:00,2228.0789
2024-01-02 13:15:00,2101.867
2024-01-02 13:30:00,1897.2557
2024-01-02 13:45:00,1755.2052
2024-01-02 14:00:00,1653.545
2024-01-02 14:15:00,1419.777
2024-01-02 14:30:00,1059.6846
2024-01-02 14:45:00,813.1052
2024-01-02 15:00:00,745.74976
2024-01-02 15:15:00,795.4423
2024-01-02 15:30:00,780.3429
2024-01-02 15:45:00,651.4012
2024-01-02 16:00:00,464.27673
2024-01-02 16:15:00,218.4475
2024-01-02 16:30:00,6.5248895
2024-01-02 16:45:00,0.0
2024-01-02 17:00:00,0.0
2024-01-02 17:15:00,null
2024-01-02 17:30:00,null
2024-01-02 17:45:00,null
2024-01-02 18:00:00,null
2024-01-02 18:15:00,null
2024-01-02 18:30:00,null
2024-01-02 18:45:00,0.0
2024-01-02 19:00:00,null
2024-01-02 19:15:00,null
2024-01-02 19:30:00,null
2024-01-02 19:45:00,null
2024-01-02 20:00:00,null
2024-01-02 20:15:00,null
2024-01-02 20:30:00,null
2024-01-02 20:45:00,null
2024-01-02 21:00:00,null
2024-01-02 21:15:00,null
2024-01-02 21:30:00,null
2024-01-02 21:45:00,null
2024-01-02 22:00:00,null
2024-01-02 22:15:00,null
2024-01-02 22:30:00,null
2024-01-02 22:45:00,null
2024-01-02 23:00:00,null
2024-01-02 23:15:00,null
2024-01-02 23:30:00,null
2024-01-02 23:45:00,null
2024-01-03 00:00:00,null
2024-01-03 00:15:00,null
2024-01-03 00:30:00,null
2024-01-03 00:45:00,null
2024-01-03 01:00:00,null
2024-01-03 01:15:00,null
2024-01-03 01:30:00,null
2024-01-03 01:45:00,null
2024-01-03 02:00:00,null
2024-01-03 02:15:00,null
2024-01-03 02:30:00,null
2024-01-03 02:45:00,null
2024-01-03 03:00:00,null
2024-01-03 03:15:00,null
2024-01-03 03:30:00,null
2024-01-03 03:45:00,null
2024-01-03 04:00:00,null
2024-01-03 04:15:00,null
2024-01-03 04:30:00,null
2024-01-03 04:45:00,0.0
2024-01-03 05:00:00,null
2024-01-03 05:15:00,null
2024-01-03 05:30:00,null
2024-01-03 05:45:00,null
2024-01-03 06:00:00,null
2024-01-03 06:15:00,null
2024-01-03 06:30:00,null
2024-01-03 06:45:00,null
2024-01-03 07:00:00,0.0
2024-01-03 07:15:00,0.0
2024-01-03 07:30:00,11.31003
2024-01-03 07:45:00,46.043953
2024-01-03 08:00:00,127.21518
2024-01-03 08:15:00,225.68222
2024-01-03 08:30:00,290.15027
2024-01-03 08:45:00,449.21155
2024-01-03 09:00:00,627.21466
2024-01-03 09:15:00,1082.0503
2024-01-03 09:30:00,1688.6354
2024-01-03 09:45:00,2272.959
2024-01-03 10:00:00,2554.933
2024-01-03 10:15:00,2718.7349
2024-01-03 10:30:00,2853.681
2024-01-03 10:45:00,2948.659
2024-01-03 11:00:00,3022.529
2024-01-03 11:15:00,3075.1362
2024-01-03 11:30:00,3081.6792
2024-01-03 11:45:00,3069.793
2024-01-03 12:00:00,3009.3308
2024-01-03 12:15:00,2882.9065
2024-01-03 12:30:00,2703.0442
2024-01-03 12:45:00,2485.6162
2024-01-03 13:00:00,2310.4238
2024-01-03 13:15:00,2179.898
2024-01-03 13:30:00,1941.3165
2024-01-03 13:45:00,1769.1063
2024-01-03 14:00:00,1512.9841
2024-01-03 14:15:00,1273.2457
2024-01-03 14:30:00,1335.962
2024-01-03 14:45:00,984.5146
2024-01-03 15:00:00,674.545
2024-01-03 15:15:00,585.9893
2024-01-03 15:30:00,345.2303
2024-01-03 15:45:00,270.21674
2024-01-03 16:00:00,194.47705
2024-01-03 16:15:00,53.034435
2024-01-03 16:30:00,0.0
2024-01-03 16:45:00,0.0
2024-01-03 17:00:00,null
2024-01-03 17:15:00,null
2024-01-03 17:30:00,null
2024-01-03 17:45:00,null
2024-01-03 18:00:00,null
2024-01-03 18:15:00,null
2024-01-03 18:30:00,null
2024-01-03 18:45:00,0.0
2024-01-03 19:00:00,null
